trajectory_id,icao24,segment_index,n_points,start_time,end_time,is_spoofed,spoof_category
a19aaa_e93dfe50,a19aaa,1,6,2025-01-30T00:00:00+00:00,2025-01-30T00:09:50+00:00,0,
a19aaa_b2dd2283,a19aaa,2,5,2025-04-25T00:00:00+00:00,2025-04-25T00:06:23+00:00,0,
a19ab1_b64e2596,a19ab1,0,16,2025-05-09T00:00:00+00:00,2025-05-09T00:30:18+00:00,0,
a19b18_fe2d80d7,a19b18,0,16,2025-01-30T00:00:00+00:00,2025-01-30T00:29:35+00:00,0,
a19b18_4aa56cd9,a19b18,1,19,2025-02-06T00:00:00+00:00,2025-02-06T00:35:04+00:00,0,
a19b18_099fa2e0,a19b18,2,19,2025-02-10T00:00:00+00:00,2025-02-10T00:35:04+00:00,0,
a19b2f_8d5b7baa,a19b2f,0,15,2024-12-18T00:00:00+00:00,2024-12-18T00:25:25+00:00,0,
a19b2f_b448c63f,a19b2f,1,15,2024-12-19T00:00:00+00:00,2024-12-19T00:25:25+00:00,0,
a19b2f_24c5486e,a19b2f,2,15,2025-01-11T00:00:00+00:00,2025-01-11T00:25:25+00:00,0,
a19b2f_168b8378,a19b2f,3,20,2025-03-22T00:00:00+00:00,2025-03-22T00:36:36+00:00,0,
a19b49_4e7e16ba,a19b49,0,25,2025-02-10T00:00:00+00:00,2025-02-10T00:45:42+00:00,0,
a19b49_287e754a,a19b49,1,25,2025-03-03T00:00:00+00:00,2025-03-03T00:45:42+00:00,0,
a19b49_a1237a34,a19b49,2,25,2025-04-12T00:00:00+00:00,2025-04-12T00:45:42+00:00,0,
a19b49_6360f1ad,a19b49,3,25,2025-04-16T00:00:00+00:00,2025-04-16T00:45:42+00:00,0,
a19b77_fe09cfda,a19b77,0,9,2025-02-02T00:00:00+00:00,2025-02-02T00:15:51+00:00,0,
a19b77_854e2108,a19b77,1,9,2025-04-06T00:00:00+00:00,2025-04-06T00:15:51+00:00,0,
a19c51_c8131df5,a19c51,0,22,2025-02-11T00:00:00+00:00,2025-02-11T00:41:28+00:00,0,
a19cc7_10f8a71e,a19cc7,0,25,2025-04-19T00:00:00+00:00,2025-04-19T00:49:09+00:00,0,
a19cc7_f1fccaed,a19cc7,1,7,2025-04-26T00:00:00+00:00,2025-04-26T00:12:30+00:00,0,
a19cc7_56d413a5,a19cc7,2,25,2025-05-03T00:00:00+00:00,2025-05-03T00:49:09+00:00,1,Unrealistic heading change
a19d03_530c8ae9,a19d03,0,5,2025-03-27T00:00:00+00:00,2025-03-27T00:07:05+00:00,0,
a19d03_e24ce73b,a19d03,1,5,2025-03-29T00:00:00+00:00,2025-03-29T00:07:05+00:00,0,
a19d0d_67b85ae3,a19d0d,0,6,2025-03-14T00:00:00+00:00,2025-03-14T00:09:22+00:00,0,
a19d59_75aac45a,a19d59,0,45,2024-11-25T00:00:00+00:00,2024-11-25T01:26:34+00:00,0,
a19d59_c739bf44,a19d59,1,45,2024-12-02T00:00:00+00:00,2024-12-02T01:26:34+00:00,0,
a19d59_47f4c6ed,a19d59,2,35,2025-02-26T00:00:00+00:00,2025-02-26T01:05:19+00:00,0,
a19d5e_2ecdfb31,a19d5e,0,8,2025-04-02T00:00:00+00:00,2025-04-02T00:13:34+00:00,0,
a19d5e_ca3f0c89,a19d5e,1,8,2025-06-20T00:00:00+00:00,2025-06-20T00:13:34+00:00,0,
a19d84_74ebec12,a19d84,0,7,2025-03-06T00:00:00+00:00,2025-03-06T00:11:36+00:00,0,
a19dff_fd089214,a19dff,0,21,2025-02-15T00:00:00+00:00,2025-02-15T00:38:58+00:00,0,
a19dff_7d99271a,a19dff,1,21,2025-03-02T00:00:00+00:00,2025-03-02T00:38:58+00:00,0,
a19dff_2afe9a86,a19dff,2,21,2025-03-10T00:00:00+00:00,2025-03-10T00:38:58+00:00,0,
a19e61_4339b32a,a19e61,0,15,2025-02-22T00:00:00+00:00,2025-02-22T00:27:32+00:00,0,
a19e61_ca9c5d07,a19e61,1,15,2025-03-08T00:00:00+00:00,2025-03-08T00:27:32+00:00,0,
a19e68_ce3f3340,a19e68,0,6,2025-02-02T00:00:00+00:00,2025-02-02T00:09:52+00:00,0,
a19eca_e9ce0b57,a19eca,0,16,2025-02-01T00:00:00+00:00,2025-02-01T00:29:33+00:00,0,
a19ecf_30e271a5,a19ecf,0,27,2025-03-24T00:00:00+00:00,2025-03-24T00:51:19+00:00,0,
a19ecf_9ec9a1b4,a19ecf,1,27,2025-04-18T00:00:00+00:00,2025-04-18T00:51:19+00:00,0,
a19f29_795e82bb,a19f29,0,32,2025-02-09T00:00:00+00:00,2025-02-09T01:01:45+00:00,0,
a1a042_4994f303,a1a042,0,6,2025-02-05T00:00:00+00:00,2025-02-05T00:08:35+00:00,0,
a1a042_5970b377,a1a042,1,6,2025-04-15T00:00:00+00:00,2025-04-15T00:09:44+00:00,0,
a1a0fa_f83a2bd0,a1a0fa,0,24,2025-04-23T00:00:00+00:00,2025-04-23T00:46:45+00:00,0,
a1a110_0d56e8c1,a1a110,0,26,2024-12-24T00:00:00+00:00,2024-12-24T00:49:30+00:00,1,Timestamp freeze
a1a110_d444885e,a1a110,1,45,2025-02-25T00:00:00+00:00,2025-02-25T01:25:09+00:00,0,
a1a18f_8a68812a,a1a18f,0,5,2024-11-11T00:00:00+00:00,2024-11-11T00:05:50+00:00,0,
a1a18f_4e61566e,a1a18f,1,17,2024-12-12T00:00:00+00:00,2024-12-12T00:30:14+00:00,0,
a1a18f_f9eacdd3,a1a18f,2,5,2024-12-31T00:00:00+00:00,2024-12-31T00:05:50+00:00,0,
a1a1b6_4a3ed1a4,a1a1b6,0,23,2025-04-15T00:00:00+00:00,2025-04-15T00:43:27+00:00,0,
a1a218_d562f092,a1a218,0,20,2025-04-20T00:00:00+00:00,2025-04-20T00:36:27+00:00,0,
a1a21f_7e786479,a1a21f,0,10,2024-11-18T00:00:00+00:00,2024-11-18T00:17:59+00:00,0,
a1a276_b147b900,a1a276,0,11,2025-02-13T00:00:00+00:00,2025-02-13T00:18:10+00:00,0,
a1a286_9406c3b8,a1a286,0,23,2025-02-13T00:00:00+00:00,2025-02-13T00:43:27+00:00,0,
a1a286_342e617e,a1a286,1,18,2025-04-04T00:00:00+00:00,2025-04-04T00:32:56+00:00,0,
a1a286_00aedf53,a1a286,2,18,2025-04-21T00:00:00+00:00,2025-04-21T00:32:56+00:00,0,
a1a286_d4e731ba,a1a286,3,18,2025-04-29T00:00:00+00:00,2025-04-29T00:32:56+00:00,1,Altitude drop
a1a2a2_da0a83d9,a1a2a2,0,16,2025-04-24T00:00:00+00:00,2025-04-24T00:30:28+00:00,0,
a1a2e0_ffc5e216,a1a2e0,0,30,2025-02-09T00:00:00+00:00,2025-02-09T00:56:20+00:00,0,
a1a2e0_84260190,a1a2e0,1,13,2025-04-16T00:00:00+00:00,2025-04-16T00:23:41+00:00,0,
a1a397_feac15ab,a1a397,0,5,2025-02-14T00:00:00+00:00,2025-02-14T00:07:59+00:00,0,
a1a398_70f5c504,a1a398,0,15,2025-03-18T00:00:00+00:00,2025-03-18T00:27:13+00:00,0,
a1a3a1_68c36348,a1a3a1,0,15,2025-04-21T00:00:00+00:00,2025-04-21T00:26:57+00:00,0,
a1a3a1_8d400fbc,a1a3a1,1,12,2025-04-23T00:00:00+00:00,2025-04-23T00:20:05+00:00,0,
a1a3a9_8605f174,a1a3a9,0,8,2024-12-31T00:00:00+00:00,2024-12-31T00:14:21+00:00,0,
a1a3a9_4288ab6d,a1a3a9,1,8,2025-01-20T00:00:00+00:00,2025-01-20T00:14:21+00:00,0,
a1a3cc_0fd1e851,a1a3cc,0,16,2025-02-01T00:00:00+00:00,2025-02-01T00:29:43+00:00,0,
a1a3cc_b4bd0a6d,a1a3cc,1,16,2025-04-11T00:00:00+00:00,2025-04-11T00:29:43+00:00,0,
a1a404_0a52e15c,a1a404,0,28,2025-02-21T00:00:00+00:00,2025-02-21T00:51:26+00:00,0,
a1a46f_1d198dec,a1a46f,0,16,2025-02-12T00:00:00+00:00,2025-02-12T00:28:40+00:00,0,
a1a497_ded435cf,a1a497,0,6,2025-02-21T00:00:00+00:00,2025-02-21T00:09:27+00:00,0,
a1a497_4f54e8e9,a1a497,1,12,2025-04-28T00:00:00+00:00,2025-04-28T00:20:26+00:00,0,
a1a56d_d3bf7a49,a1a56d,0,35,2025-03-02T00:00:00+00:00,2025-03-02T01:04:50+00:00,0,
a1a56d_458d8850,a1a56d,1,35,2025-03-03T00:00:00+00:00,2025-03-03T01:04:50+00:00,0,
a1a5cf_20ec81f8,a1a5cf,0,30,2025-03-07T00:00:00+00:00,2025-03-07T00:56:53+00:00,0,
a1a5cf_fa8e6f08,a1a5cf,1,6,2025-06-20T00:00:00+00:00,2025-06-20T00:10:15+00:00,0,
a1a605_6867ab2e,a1a605,0,14,2025-03-29T00:00:00+00:00,2025-03-29T00:24:46+00:00,0,
a1a640_c8cf056c,a1a640,0,7,2025-04-23T00:00:00+00:00,2025-04-23T00:10:14+00:00,0,
a1a697_6f79b789,a1a697,0,14,2025-02-07T00:00:00+00:00,2025-02-07T00:25:43+00:00,0,
a1a777_b293ff06,a1a777,0,6,2025-03-28T00:00:00+00:00,2025-03-28T00:08:22+00:00,0,
a1a777_82258359,a1a777,1,12,2025-04-20T00:00:00+00:00,2025-04-20T00:20:37+00:00,1,Timestamp freeze
a1a7a2_fbe0cf3d,a1a7a2,0,12,2025-03-05T00:00:00+00:00,2025-03-05T00:20:45+00:00,0,
a1a7eb_0f6a3fb0,a1a7eb,0,7,2025-03-24T00:00:00+00:00,2025-03-24T00:10:15+00:00,0,
a1a7eb_d23dc94e,a1a7eb,1,6,2025-04-27T00:00:00+00:00,2025-04-27T00:09:05+00:00,0,
a1a81b_f06292b1,a1a81b,0,14,2025-02-15T00:00:00+00:00,2025-02-15T00:25:02+00:00,0,
a1a81b_ea431ec4,a1a81b,1,19,2025-02-28T00:00:00+00:00,2025-02-28T00:33:49+00:00,0,
a1a81b_96e49a8d,a1a81b,2,14,2025-03-11T00:00:00+00:00,2025-03-11T00:25:02+00:00,0,
a1a81b_78e9405c,a1a81b,3,19,2025-04-24T00:00:00+00:00,2025-04-24T00:33:49+00:00,0,
a1a849_8b9b2a62,a1a849,0,31,2024-12-21T00:00:00+00:00,2024-12-21T00:58:41+00:00,0,
a1a849_800fdb31,a1a849,1,32,2025-03-02T00:00:00+00:00,2025-03-02T01:00:44+00:00,0,
a1a849_e56913f7,a1a849,2,32,2025-03-20T00:00:00+00:00,2025-03-20T01:00:44+00:00,1,Unrealistic heading change
a1a85f_217004fc,a1a85f,0,17,2025-02-07T00:00:00+00:00,2025-02-07T00:30:24+00:00,0,
a1a85f_05c2172a,a1a85f,1,8,2025-02-18T00:00:00+00:00,2025-02-18T00:12:04+00:00,0,
a1a85f_92667602,a1a85f,2,17,2025-03-12T00:00:00+00:00,2025-03-12T00:30:24+00:00,0,
a1a85f_8d7194a3,a1a85f,3,17,2025-03-31T00:00:00+00:00,2025-03-31T00:30:24+00:00,0,
a1a87e_3ca56dbd,a1a87e,0,23,2025-01-18T00:00:00+00:00,2025-01-18T00:43:35+00:00,0,
a1a87e_debfec9b,a1a87e,1,19,2025-03-05T00:00:00+00:00,2025-03-05T00:35:33+00:00,0,
a1a8bb_efb2104b,a1a8bb,0,33,2025-02-05T00:00:00+00:00,2025-02-05T01:02:43+00:00,0,
a1a8da_7f090974,a1a8da,0,8,2024-12-12T00:00:00+00:00,2024-12-12T00:11:51+00:00,0,
a1a8da_007e23a5,a1a8da,1,8,2024-12-13T00:00:00+00:00,2024-12-13T00:11:51+00:00,0,
a1a924_da4d563c,a1a924,0,7,2025-03-04T00:00:00+00:00,2025-03-04T00:09:59+00:00,0,
a1a924_98fbd7d8,a1a924,1,7,2025-03-18T00:00:00+00:00,2025-03-18T00:09:59+00:00,1,Zero velocity
a1a94d_a3ea1b74,a1a94d,0,13,2025-03-19T00:00:00+00:00,2025-03-19T00:23:41+00:00,0,
a1a986_3a2974a8,a1a986,0,18,2025-02-07T00:00:00+00:00,2025-02-07T00:33:32+00:00,0,
a1a986_aa72ce24,a1a986,1,18,2025-03-12T00:00:00+00:00,2025-03-12T00:33:32+00:00,0,
a1a986_e4659d47,a1a986,2,18,2025-04-01T00:00:00+00:00,2025-04-01T00:33:32+00:00,0,
a1a98d_a78847cf,a1a98d,0,31,2025-02-05T00:00:00+00:00,2025-02-05T00:58:02+00:00,0,
a1a9f4_203b48f5,a1a9f4,0,16,2025-03-03T00:00:00+00:00,2025-03-03T00:27:46+00:00,0,
a1aa10_72f2f4a6,a1aa10,0,8,2025-01-10T00:00:00+00:00,2025-01-10T00:13:24+00:00,0,
a1aa10_602e2632,a1aa10,1,38,2025-05-03T00:00:00+00:00,2025-05-03T01:15:34+00:00,0,
a1aa10_c2542ea4,a1aa10,2,38,2025-06-02T00:00:00+00:00,2025-06-02T01:15:34+00:00,0,
a1aa4e_9099839e,a1aa4e,0,12,2024-12-07T00:00:00+00:00,2024-12-07T00:21:49+00:00,0,
a1aa4e_b1891d04,a1aa4e,1,12,2024-12-12T00:00:00+00:00,2024-12-12T00:21:49+00:00,0,
a1aa4e_1752b796,a1aa4e,2,39,2025-03-03T00:00:00+00:00,2025-03-03T01:14:54+00:00,0,
a1aaae_827d1d39,a1aaae,0,29,2025-02-20T00:00:00+00:00,2025-02-20T00:55:16+00:00,0,
a1ac11_8b360512,a1ac11,0,30,2025-03-26T00:00:00+00:00,2025-03-26T00:55:52+00:00,0,
a1ac1a_1639db88,a1ac1a,0,29,2025-02-06T00:00:00+00:00,2025-02-06T00:55:47+00:00,0,
a1ac91_6995f6bc,a1ac91,0,8,2024-12-09T00:00:00+00:00,2024-12-09T00:12:48+00:00,0,
a1ac91_d9d0a4f7,a1ac91,1,11,2025-03-28T00:00:00+00:00,2025-03-28T00:19:13+00:00,0,
a1ac91_3c517eeb,a1ac91,2,11,2025-04-01T00:00:00+00:00,2025-04-01T00:19:13+00:00,0,
a1ac91_de890962,a1ac91,3,24,2025-04-08T00:00:00+00:00,2025-04-08T00:45:39+00:00,0,
a1ac91_4b5cdf34,a1ac91,4,24,2025-06-24T00:00:00+00:00,2025-06-24T00:45:39+00:00,0,
a1acce_f3b4e06a,a1acce,0,10,2025-02-23T00:00:00+00:00,2025-02-23T00:17:31+00:00,0,
a1acce_761a000d,a1acce,1,10,2025-03-07T00:00:00+00:00,2025-03-07T00:17:31+00:00,0,
a1acdb_45991312,a1acdb,0,25,2025-02-14T00:00:00+00:00,2025-02-14T00:46:52+00:00,0,
a1acdb_39a4501d,a1acdb,1,25,2025-04-17T00:00:00+00:00,2025-04-17T00:46:52+00:00,0,
a1ad1f_02f83171,a1ad1f,0,9,2025-03-20T00:00:00+00:00,2025-03-20T00:15:38+00:00,0,
a1ad5a_f924e009,a1ad5a,0,16,2025-02-20T00:00:00+00:00,2025-02-20T00:29:05+00:00,0,
a1aee9_1f89f3e2,a1aee9,0,19,2025-02-03T00:00:00+00:00,2025-02-03T00:34:55+00:00,0,
a1aee9_e1e9271a,a1aee9,1,19,2025-04-21T00:00:00+00:00,2025-04-21T00:34:55+00:00,0,
a1af10_a846faf4,a1af10,0,33,2025-03-14T00:00:00+00:00,2025-03-14T01:03:21+00:00,0,
a1af10_a4a05dbd,a1af10,1,33,2025-04-01T00:00:00+00:00,2025-04-01T01:03:21+00:00,0,
a1af7c_6b3d8073,a1af7c,0,10,2025-02-11T00:00:00+00:00,2025-02-11T00:17:24+00:00,0,
a1af9e_a7abc72a,a1af9e,0,11,2025-02-16T00:00:00+00:00,2025-02-16T00:19:22+00:00,0,
a1af9e_2ad35d4f,a1af9e,1,11,2025-02-18T00:00:00+00:00,2025-02-18T00:19:22+00:00,0,
a1af9e_8c169fb9,a1af9e,2,6,2025-04-08T00:00:00+00:00,2025-04-08T00:08:57+00:00,0,
a1afc8_6b12d3a3,a1afc8,0,30,2025-03-25T00:00:00+00:00,2025-03-25T00:57:13+00:00,0,
a1b025_fac4cc85,a1b025,0,5,2025-01-30T00:00:00+00:00,2025-01-30T00:07:37+00:00,1,Unrealistic velocity spike
a1b025_1b4f5089,a1b025,1,7,2025-02-25T00:00:00+00:00,2025-02-25T00:10:39+00:00,0,
a1b025_b3dcd33f,a1b025,2,5,2025-04-17T00:00:00+00:00,2025-04-17T00:07:37+00:00,0,
a1b029_73a8f786,a1b029,0,14,2025-02-28T00:00:00+00:00,2025-02-28T00:24:44+00:00,0,
a1b029_6e180157,a1b029,1,14,2025-04-21T00:00:00+00:00,2025-04-21T00:24:44+00:00,0,
a1b029_72c3ca99,a1b029,2,14,2025-04-28T00:00:00+00:00,2025-04-28T00:24:44+00:00,0,
a1b06b_3499f0e1,a1b06b,0,16,2025-04-01T00:00:00+00:00,2025-04-01T00:30:46+00:00,0,
a1b070_4b060215,a1b070,0,8,2025-02-11T00:00:00+00:00,2025-02-11T00:11:58+00:00,0,
a1b091_8b89cdd2,a1b091,0,8,2025-02-11T00:00:00+00:00,2025-02-11T00:13:44+00:00,0,
a1b091_dc1749ed,a1b091,1,6,2025-03-03T00:00:00+00:00,2025-03-03T00:10:33+00:00,0,
a1b091_93569377,a1b091,2,7,2025-03-26T00:00:00+00:00,2025-03-26T00:09:56+00:00,0,
a1b0ef_7a8d63ae,a1b0ef,0,16,2025-02-02T00:00:00+00:00,2025-02-02T00:28:40+00:00,0,
a1b0ef_006b5c13,a1b0ef,1,8,2025-02-07T00:00:00+00:00,2025-02-07T00:13:48+00:00,0,
a1b0f7_253a0cca,a1b0f7,0,13,2025-02-07T00:00:00+00:00,2025-02-07T00:22:35+00:00,0,
a1b0f7_77ce95dc,a1b0f7,1,7,2025-02-28T00:00:00+00:00,2025-02-28T00:11:24+00:00,0,
a1b0f7_c83f5fb2,a1b0f7,2,16,2025-03-02T00:00:00+00:00,2025-03-02T00:29:34+00:00,0,
a1b0f7_dedf1a2f,a1b0f7,3,13,2025-03-10T00:00:00+00:00,2025-03-10T00:22:35+00:00,0,
a1b0f7_25386689,a1b0f7,4,7,2025-03-27T00:00:00+00:00,2025-03-27T00:11:24+00:00,0,
a1b0f7_1eff9e1c,a1b0f7,5,6,2025-04-12T00:00:00+00:00,2025-04-12T00:08:53+00:00,0,
a1b103_416e41dc,a1b103,0,5,2024-12-09T00:00:00+00:00,2024-12-09T00:08:07+00:00,0,
a1b10a_41daf494,a1b10a,0,20,2024-11-20T00:00:00+00:00,2024-11-20T00:37:59+00:00,0,
a1b153_b1d646e5,a1b153,0,10,2025-01-31T00:00:00+00:00,2025-01-31T00:17:29+00:00,0,
a1b153_67ea143c,a1b153,1,10,2025-03-05T00:00:00+00:00,2025-03-05T00:17:29+00:00,0,
a1b153_31dd48ea,a1b153,2,10,2025-03-09T00:00:00+00:00,2025-03-09T00:17:29+00:00,1,Zero velocity
a1b153_28ddc30d,a1b153,3,10,2025-03-23T00:00:00+00:00,2025-03-23T00:17:29+00:00,0,
a1b153_c59d1720,a1b153,4,6,2025-04-08T00:00:00+00:00,2025-04-08T00:08:33+00:00,0,
a1b153_21568954,a1b153,5,10,2025-04-13T00:00:00+00:00,2025-04-13T00:17:29+00:00,0,
a1b18b_38aab1aa,a1b18b,0,7,2025-04-26T00:00:00+00:00,2025-04-26T00:12:17+00:00,0,
a1b18b_19a2d26f,a1b18b,1,10,2025-05-16T00:00:00+00:00,2025-05-16T00:17:50+00:00,0,
a1b190_69bf6c40,a1b190,0,5,2025-02-07T00:00:00+00:00,2025-02-07T00:07:40+00:00,0,
a1b190_00a823ee,a1b190,1,10,2025-02-17T00:00:00+00:00,2025-02-17T00:17:40+00:00,0,
a1b190_f98980d3,a1b190,2,5,2025-04-02T00:00:00+00:00,2025-04-02T00:07:40+00:00,0,
a1b190_6e83538a,a1b190,3,5,2025-04-08T00:00:00+00:00,2025-04-08T00:07:40+00:00,0,
a1b190_35b28ba8,a1b190,4,10,2025-04-15T00:00:00+00:00,2025-04-15T00:17:50+00:00,0,
a1b190_235938ce,a1b190,5,11,2025-04-20T00:00:00+00:00,2025-04-20T00:19:42+00:00,0,
a1b190_f478475c,a1b190,6,10,2025-04-22T00:00:00+00:00,2025-04-22T00:17:50+00:00,0,
a1b1bc_98f744ab,a1b1bc,0,25,2025-01-29T00:00:00+00:00,2025-01-29T00:47:27+00:00,0,
a1b247_64023866,a1b247,0,28,2025-02-02T00:00:00+00:00,2025-02-02T00:53:05+00:00,0,
a1b261_a4f01138,a1b261,0,9,2025-04-24T00:00:00+00:00,2025-04-24T00:15:51+00:00,0,
a1b2a8_a5ee074a,a1b2a8,0,5,2025-03-19T00:00:00+00:00,2025-03-19T00:06:41+00:00,0,
a1b2a8_d795105d,a1b2a8,1,34,2025-05-11T00:00:00+00:00,2025-05-11T01:07:38+00:00,0,
a1b348_40cc5969,a1b348,0,18,2025-02-17T00:00:00+00:00,2025-02-17T00:33:27+00:00,0,
a1b348_a6771db6,a1b348,1,18,2025-02-21T00:00:00+00:00,2025-02-21T00:33:27+00:00,0,
a1b348_d54982f3,a1b348,2,15,2025-02-24T00:00:00+00:00,2025-02-24T00:27:03+00:00,0,
a1b348_5acaa9d6,a1b348,3,15,2025-03-04T00:00:00+00:00,2025-03-04T00:27:03+00:00,0,
a1b348_a0036ec3,a1b348,4,15,2025-04-06T00:00:00+00:00,2025-04-06T00:27:03+00:00,0,
a1b453_a79ecff8,a1b453,0,16,2025-04-28T00:00:00+00:00,2025-04-28T00:29:19+00:00,0,
a1b4ab_d7b1dc33,a1b4ab,0,21,2025-03-12T00:00:00+00:00,2025-03-12T00:38:42+00:00,0,
a1b535_2cee8a6b,a1b535,0,24,2025-03-20T00:00:00+00:00,2025-03-20T00:44:59+00:00,0,
a1b573_ec53a1fd,a1b573,0,26,2025-02-20T00:00:00+00:00,2025-02-20T00:49:18+00:00,0,
a1b573_d3e5a870,a1b573,1,26,2025-04-12T00:00:00+00:00,2025-04-12T00:49:18+00:00,0,
a1b682_b23d2a57,a1b682,0,5,2024-11-02T00:00:00+00:00,2024-11-02T00:08:08+00:00,0,
a1b6e3_bf89c32d,a1b6e3,0,21,2025-01-29T00:00:00+00:00,2025-01-29T00:38:29+00:00,0,
a1b725_87db8736,a1b725,0,22,2025-04-04T00:00:00+00:00,2025-04-04T00:40:19+00:00,0,
a1b779_34a576d8,a1b779,0,18,2024-11-19T00:00:00+00:00,2024-11-19T00:32:22+00:00,0,
a1b7bb_d6c26dd2,a1b7bb,0,13,2024-11-21T00:00:00+00:00,2024-11-21T00:22:44+00:00,0,
a1b8c7_5a759378,a1b8c7,0,26,2025-04-29T00:00:00+00:00,2025-04-29T00:49:19+00:00,0,
a1b8d1_f4bb863d,a1b8d1,0,5,2025-03-31T00:00:00+00:00,2025-03-31T00:08:01+00:00,0,
a1b8d1_c0627926,a1b8d1,1,6,2025-04-01T00:00:00+00:00,2025-04-01T00:08:34+00:00,0,
a1b910_af8f8057,a1b910,0,9,2025-03-24T00:00:00+00:00,2025-03-24T00:14:19+00:00,0,
a1b910_9978b9a3,a1b910,1,9,2025-03-25T00:00:00+00:00,2025-03-25T00:14:19+00:00,0,
a1b917_f3943466,a1b917,0,7,2025-02-06T00:00:00+00:00,2025-02-06T00:11:44+00:00,0,
a1b917_7377a213,a1b917,1,14,2025-03-21T00:00:00+00:00,2025-03-21T00:25:18+00:00,0,
a1b98f_6f9b441e,a1b98f,0,7,2025-02-26T00:00:00+00:00,2025-02-26T00:11:45+00:00,0,
a1b98f_50827e58,a1b98f,1,24,2025-04-08T00:00:00+00:00,2025-04-08T00:44:09+00:00,0,
a1b98f_8ed07d5f,a1b98f,2,24,2025-04-28T00:00:00+00:00,2025-04-28T00:44:09+00:00,0,
a1b9b5_3c11c515,a1b9b5,0,19,2025-01-29T00:00:00+00:00,2025-01-29T00:34:59+00:00,0,
a1b9b5_d98119cb,a1b9b5,1,19,2025-04-06T00:00:00+00:00,2025-04-06T00:34:59+00:00,0,
a1b9b5_2e771c85,a1b9b5,2,19,2025-04-10T00:00:00+00:00,2025-04-10T00:34:59+00:00,1,Unrealistic velocity spike
a1ba0a_e2674438,a1ba0a,0,18,2025-03-19T00:00:00+00:00,2025-03-19T00:32:02+00:00,0,
a1ba0a_4a15060e,a1ba0a,1,18,2025-03-24T00:00:00+00:00,2025-03-24T00:32:02+00:00,0,
a1ba59_5a07fa02,a1ba59,0,9,2024-12-04T00:00:00+00:00,2024-12-04T00:15:58+00:00,0,
a1babb_7ef7214b,a1babb,0,34,2025-03-14T00:00:00+00:00,2025-03-14T01:04:32+00:00,0,
a1babb_cdb65eef,a1babb,1,34,2025-04-27T00:00:00+00:00,2025-04-27T01:04:32+00:00,0,
a1bac2_bd9ac425,a1bac2,0,23,2025-03-31T00:00:00+00:00,2025-03-31T00:43:01+00:00,0,
a1bb45_6bbcbf17,a1bb45,0,45,2025-01-28T00:00:00+00:00,2025-01-28T01:26:34+00:00,0,
a1bb83_c5ca6f26,a1bb83,0,45,2025-02-13T00:00:00+00:00,2025-02-13T01:26:30+00:00,0,
a1bb83_5740037f,a1bb83,1,45,2025-02-21T00:00:00+00:00,2025-02-21T01:26:30+00:00,0,
a1bc2d_37c26eac,a1bc2d,0,7,2025-04-11T00:00:00+00:00,2025-04-11T00:10:19+00:00,0,
a1bc2e_1354c6db,a1bc2e,0,18,2025-03-15T00:00:00+00:00,2025-03-15T00:33:30+00:00,0,
a1bc2e_fd83332c,a1bc2e,1,6,2025-04-07T00:00:00+00:00,2025-04-07T00:07:48+00:00,0,
a1bc8b_ec5a45f7,a1bc8b,0,6,2025-03-12T00:00:00+00:00,2025-03-12T00:09:05+00:00,0,
a1bc92_639512e3,a1bc92,0,5,2025-04-30T00:00:00+00:00,2025-04-30T00:08:12+00:00,0,
a1bca8_a9ea3daa,a1bca8,0,14,2025-04-26T00:00:00+00:00,2025-04-26T00:24:16+00:00,0,
a1bd6a_72e88545,a1bd6a,0,25,2025-03-08T00:00:00+00:00,2025-03-08T00:47:27+00:00,0,
a1bd94_a2af33c2,a1bd94,0,28,2025-03-21T00:00:00+00:00,2025-03-21T00:51:41+00:00,0,
a1bd94_c2e4014b,a1bd94,1,28,2025-03-31T00:00:00+00:00,2025-03-31T00:51:41+00:00,0,
a1bd94_326d1676,a1bd94,2,28,2025-04-10T00:00:00+00:00,2025-04-10T00:51:41+00:00,0,
a1be03_b5d28582,a1be03,0,42,2025-02-05T00:00:00+00:00,2025-02-05T01:20:14+00:00,0,
a1be10_38e317ef,a1be10,0,36,2025-01-11T00:00:00+00:00,2025-01-11T01:08:01+00:00,0,
a1be10_3b3f6bbc,a1be10,1,41,2025-04-19T00:00:00+00:00,2025-04-19T01:18:46+00:00,0,
a1be72_32dc783b,a1be72,0,31,2025-04-21T00:00:00+00:00,2025-04-21T00:58:53+00:00,0,
a1be79_305b1579,a1be79,0,17,2025-02-09T00:00:00+00:00,2025-02-09T00:31:25+00:00,0,
a1be79_95a7caf5,a1be79,1,17,2025-03-31T00:00:00+00:00,2025-03-31T00:31:25+00:00,0,
a1bee0_50ff9faf,a1bee0,0,15,2025-03-04T00:00:00+00:00,2025-03-04T00:27:37+00:00,0,
a1bee0_d8e547ff,a1bee0,1,15,2025-03-16T00:00:00+00:00,2025-03-16T00:27:37+00:00,0,
a1befc_1f9c428c,a1befc,0,17,2025-05-02T00:00:00+00:00,2025-05-02T00:32:53+00:00,0,
a1befc_34bbe715,a1befc,1,20,2025-05-05T00:00:00+00:00,2025-05-05T00:38:16+00:00,0,
a1befc_c52cc65b,a1befc,2,17,2025-05-22T00:00:00+00:00,2025-05-22T00:32:53+00:00,0,
a1bf3a_2107d43a,a1bf3a,0,5,2025-02-23T00:00:00+00:00,2025-02-23T00:08:01+00:00,0,
